timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant
2024-01-01 14:58:00,CELL_008,micro,HC,1061.56,4.307,0.1815,2,-90.3,-15.18,65.2,11,1
2024-01-01 14:59:00,CELL_019,micro,eMBB,838.9,6.671,0.6655,0,-87.2,-9.75,76.9,56,1
2024-01-01 15:00:00,CELL_007,macro,URLLC,298.93,1.867,0.1185,3,-100.9,-4.15,54.7,8,0
2024-01-01 15:01:00,CELL_019,macro,eMBB,748.92,6.971,0.6868,4,-80.4,-12.64,58.9,43,1
2024-01-01 15:02:00,CELL_006,macro,URLLC,186.36,2.39,0.1013,6,-95.0,-8.09,47.2,15,0
2024-01-01 15:03:00,CELL_006,macro,mMTC,53.93,18.978,4.7674,3,-115.0,-5.29,43.1,193,1
2024-01-01 15:04:00,CELL_003,macro,HC,1409.27,3.404,0.3432,6,-78.5,-18.22,79.6,6,1
2024-01-01 15:05:00,CELL_007,macro,URLLC,158.52,1.369,0.0177,0,-93.5,-10.39,57.1,13,1
2024-01-01 15:06:00,CELL_019,pico,eMBB,820.16,6.76,0.6256,1,-110.0,-5.11,78.8,46,1
2024-01-01 15:07:00,CELL_008,macro,URLLC,221.44,1.944,0.0545,5,-114.6,-15.48,47.1,14,1
2024-01-01 15:08:00,CELL_010,micro,eMBB,865.16,9.312,0.161,5,-108.9,-3.19,54.9,50,1
2024-01-01 15:09:00,CELL_020,pico,HC,1174.72,4.819,0.2141,4,-86.0,-19.25,69.0,6,1
2024-01-01 15:10:00,CELL_015,micro,mMTC,36.83,35.324,0.1208,6,-77.8,-19.12,47.6,203,1
2024-01-01 15:11:00,CELL_015,macro,URLLC,326.22,1.766,0.0146,1,-99.1,-14.72,49.8,7,1
2024-01-01 15:12:00,CELL_001,micro,eMBB,751.71,4.539,0.5527,2,-95.4,-12.84,38.7,47,1
2024-01-01 15:13:00,CELL_020,micro,eMBB,1035.09,9.82,1.4649,6,-96.7,-10.77,74.9,37,1
2024-01-01 15:14:00,CELL_007,micro,eMBB,873.36,11.057,0.5207,5,-98.5,-10.79,92.1,43,1
2024-01-01 15:15:00,CELL_004,micro,mMTC,41.62,15.088,1.3379,5,-76.1,-14.16,27.7,195,1
2024-01-01 15:16:00,CELL_006,pico,URLLC,307.64,1.005,0.0535,3,-102.5,-12.81,56.4,10,1
2024-01-01 15:17:00,CELL_001,micro,eMBB,882.52,9.774,0.6347,2,-84.8,-8.94,100.0,36,1
2024-01-01 15:18:00,CELL_005,macro,URLLC,259.54,1.463,0.008,6,-117.0,-9.45,58.8,9,1
2024-01-01 15:19:00,CELL_001,micro,mMTC,36.58,14.221,1.9188,4,-79.4,-18.89,38.7,175,1
2024-01-01 15:20:00,CELL_004,macro,eMBB,1003.9,5.646,0.755,2,-74.0,-19.25,89.8,43,1
2024-01-01 15:21:00,CELL_002,pico,mMTC,39.59,21.517,0.7863,3,-87.8,-14.45,32.9,191,1
2024-01-01 15:22:00,CELL_010,macro,mMTC,62.51,30.784,1.0772,2,-78.9,-13.38,40.1,189,1
2024-01-01 15:23:00,CELL_005,macro,HC,1295.68,4.88,0.3501,1,-88.3,-8.69,66.9,7,1
2024-01-01 15:24:00,CELL_010,pico,eMBB,884.62,5.495,0.3819,1,-116.1,-18.62,70.2,40,1
2024-01-01 15:25:00,CELL_001,micro,eMBB,921.22,7.152,0.1291,2,-90.7,-14.26,86.3,50,1
2024-01-01 15:26:00,CELL_006,macro,eMBB,941.55,7.873,1.0794,2,-82.0,-6.05,89.3,46,1
2024-01-01 15:27:00,CELL_013,macro,eMBB,854.63,7.223,0.1753,2,-84.7,-5.47,62.1,45,1
2024-01-01 15:28:00,CELL_015,pico,eMBB,826.35,7.695,0.0184,3,-113.3,-6.44,81.4,34,1
2024-01-01 15:29:00,CELL_004,macro,URLLC,285.43,1.572,0.0488,1,-85.2,-10.44,51.4,6,1
2024-01-01 15:30:00,CELL_013,pico,URLLC,210.4,1.513,0.0833,3,-103.5,-16.36,42.5,12,1
2024-01-01 15:31:00,CELL_020,macro,mMTC,40.78,20.538,1.7242,7,-105.6,-19.17,23.7,187,1
2024-01-01 15:32:00,CELL_015,micro,eMBB,730.76,9.092,0.9345,1,-77.1,-7.55,80.6,48,1
2024-01-01 15:33:00,CELL_008,pico,URLLC,275.4,1.192,0.0327,2,-74.5,-14.8,46.4,16,1
2024-01-01 15:34:00,CELL_005,macro,mMTC,28.38,25.198,2.7905,5,-76.9,-12.85,33.7,208,1
2024-01-01 15:35:00,CELL_015,macro,mMTC,15.73,17.675,0.4877,3,-100.5,-8.62,45.3,214,1
2024-01-01 15:36:00,CELL_004,macro,mMTC,44.59,17.182,0.7015,3,-100.3,-6.84,36.9,187,1
2024-01-01 15:37:00,CELL_012,micro,mMTC,22.95,26.662,0.0645,1,-110.7,-12.91,43.2,196,1
2024-01-01 15:38:00,CELL_013,micro,HC,729.77,3.561,0.1245,2,-98.2,-9.82,68.9,11,1
2024-01-01 15:39:00,CELL_002,micro,eMBB,901.57,8.625,0.029,1,-72.8,-5.99,50.2,39,1
2024-01-01 15:40:00,CELL_019,macro,URLLC,277.13,1.94,0.0692,2,-106.3,-16.11,40.2,7,1
2024-01-01 15:41:00,CELL_019,macro,eMBB,754.4,9.146,0.4109,12,-112.1,-14.32,81.7,45,1
2024-01-01 15:42:00,CELL_004,macro,eMBB,730.22,10.072,0.3253,4,-73.7,-8.21,74.3,46,1
2024-01-01 15:43:00,CELL_004,macro,eMBB,880.9,7.693,0.2364,5,-75.8,-10.54,96.2,46,1
2024-01-01 15:44:00,CELL_011,micro,eMBB,744.11,8.892,0.0715,4,-104.7,-15.46,74.4,47,1
2024-01-01 15:45:00,CELL_005,pico,eMBB,988.71,8.78,0.2922,4,-72.5,-15.17,90.5,46,1
2024-01-01 15:46:00,CELL_020,micro,eMBB,828.84,6.853,0.1625,3,-100.6,-6.84,68.4,56,1
2024-01-01 15:47:00,CELL_011,macro,eMBB,892.27,8.126,0.6002,2,-89.4,-4.36,59.4,43,1
2024-01-01 15:48:00,CELL_010,pico,HC,1243.04,3.577,0.2609,3,-95.0,-9.38,84.6,4,1
2024-01-01 15:49:00,CELL_008,micro,eMBB,938.73,7.639,0.0719,3,-120.0,-4.71,71.3,41,1
2024-01-01 15:50:00,CELL_006,pico,mMTC,49.22,17.083,8.9237,1,-74.6,-16.93,29.8,182,0
2024-01-01 15:51:00,CELL_006,micro,eMBB,848.35,8.703,0.2125,3,-90.3,-6.76,65.9,43,1
2024-01-01 15:52:00,CELL_008,macro,HC,1334.23,3.449,0.9037,3,-79.4,-11.27,71.4,2,0
2024-01-01 15:53:00,CELL_015,macro,mMTC,19.88,26.432,2.5212,7,-115.6,-18.16,27.4,176,1
2024-01-01 15:54:00,CELL_014,micro,URLLC,275.87,1.853,0.0314,3,-75.8,-14.24,56.9,14,1
2024-01-01 15:55:00,CELL_011,macro,URLLC,286.06,1.37,0.0347,2,-74.2,-3.92,63.2,16,1
2024-01-01 15:56:00,CELL_012,macro,eMBB,754.88,7.642,0.6444,4,-107.2,-10.94,71.3,51,1
2024-01-01 15:57:00,CELL_013,micro,HC,925.78,4.836,0.2461,2,-117.8,-17.29,62.4,5,1
2024-01-01 15:58:00,CELL_008,micro,mMTC,55.47,25.351,1.1583,1,-109.2,-18.73,24.2,210,1
2024-01-01 15:59:00,CELL_018,micro,mMTC,49.03,33.682,0.5697,3,-85.6,-9.44,31.4,215,1
2024-01-01 16:00:00,CELL_001,macro,URLLC,157.11,1.659,0.0282,5,-111.2,-11.52,53.3,19,1
2024-01-01 16:01:00,CELL_015,macro,eMBB,814.15,8.74,0.1473,3,-81.0,-11.15,81.8,46,1
2024-01-01 16:02:00,CELL_008,micro,mMTC,50.37,24.204,0.2094,2,-81.5,-18.46,60.9,202,1
2024-01-01 16:03:00,CELL_011,pico,eMBB,983.24,10.567,0.0735,6,-71.0,-8.19,56.0,49,1
2024-01-01 16:04:00,CELL_012,micro,URLLC,158.54,2.478,0.1164,3,-80.6,-11.43,53.7,10,0
2024-01-01 16:05:00,CELL_012,pico,eMBB,804.39,3.761,0.9998,3,-114.4,-8.77,74.5,41,1
2024-01-01 16:06:00,CELL_004,micro,HC,981.76,5.938,0.37,2,-103.3,-9.36,86.1,5,1
2024-01-01 16:07:00,CELL_016,micro,eMBB,731.02,8.97,0.4346,4,-113.6,-6.07,89.1,51,1
2024-01-01 16:08:00,CELL_004,macro,eMBB,607.77,6.346,1.9909,2,-101.1,-14.01,74.5,37,1
2024-01-01 16:09:00,CELL_005,micro,URLLC,102.46,2.036,0.0025,2,-99.7,-4.9,53.2,11,1
2024-01-01 16:10:00,CELL_005,micro,mMTC,54.12,15.451,0.1732,2,-72.3,-13.88,24.6,233,1
2024-01-01 16:11:00,CELL_008,micro,URLLC,369.04,1.726,0.0239,3,-104.8,-14.12,59.3,12,1
2024-01-01 16:12:00,CELL_010,macro,eMBB,1046.77,12.498,0.6188,4,-108.8,-9.52,65.4,49,1
2024-01-01 16:13:00,CELL_017,micro,eMBB,856.05,7.743,0.1497,3,-108.8,-12.34,84.6,45,1
2024-01-01 16:14:00,CELL_009,macro,mMTC,29.95,30.663,4.4886,8,-104.8,-9.18,28.9,192,1
2024-01-01 16:15:00,CELL_019,micro,HC,1315.15,4.755,0.0154,2,-85.2,-15.3,97.2,6,1
2024-01-01 16:16:00,CELL_014,macro,mMTC,70.4,29.4,2.1821,2,-105.9,-8.91,25.1,198,1
2024-01-01 16:17:00,CELL_008,pico,URLLC,209.07,1.558,0.0169,2,-106.2,-17.58,56.7,13,1
2024-01-01 16:18:00,CELL_009,macro,HC,1300.55,2.209,0.2647,1,-96.1,-7.42,76.6,7,1
2024-01-01 16:19:00,CELL_011,macro,URLLC,218.22,1.485,0.029,1,-110.3,-4.11,55.2,14,1
2024-01-01 16:20:00,CELL_001,macro,URLLC,150.6,2.053,0.061,1,-109.6,-16.58,60.5,11,1
2024-01-01 16:21:00,CELL_014,micro,URLLC,174.4,2.177,0.0629,3,-112.5,-11.34,59.2,5,1
2024-01-01 16:22:00,CELL_005,macro,URLLC,239.64,2.074,0.0022,4,-113.8,-4.13,48.7,14,1
2024-01-01 16:23:00,CELL_014,macro,mMTC,27.9,23.148,1.303,3,-110.6,-8.12,35.7,198,1
2024-01-01 16:24:00,CELL_004,micro,URLLC,221.34,1.819,0.052,2,-114.9,-18.03,63.1,13,1
2024-01-01 16:25:00,CELL_001,macro,eMBB,605.52,13.338,0.2585,1,-118.0,-19.76,78.5,41,1
2024-01-01 16:26:00,CELL_019,pico,eMBB,684.92,7.364,0.1562,3,-74.6,-10.32,80.2,52,1
2024-01-01 16:27:00,CELL_008,pico,eMBB,951.01,8.591,0.0416,3,-113.2,-6.17,72.6,39,1
2024-01-01 16:28:00,CELL_015,micro,URLLC,384.35,1.746,0.0265,2,-116.8,-9.4,61.0,10,1
2024-01-01 16:29:00,CELL_015,macro,eMBB,943.64,2.686,0.8787,3,-87.6,-12.77,79.4,45,1
2024-01-01 16:30:00,CELL_009,micro,eMBB,1002.01,9.882,0.0291,2,-85.5,-6.01,100.0,46,1
2024-01-01 16:31:00,CELL_009,macro,URLLC,244.63,1.959,0.0896,2,-100.3,-14.65,62.8,14,1
2024-01-01 16:32:00,CELL_010,macro,URLLC,193.55,1.597,0.0174,1,-87.6,-6.37,47.6,16,1
2024-01-01 16:33:00,CELL_020,macro,mMTC,60.1,16.395,2.3021,2,-111.2,-18.42,38.6,205,1
2024-01-01 16:34:00,CELL_009,pico,URLLC,234.87,1.161,0.1187,2,-112.5,-7.93,65.8,14,0
2024-01-01 16:35:00,CELL_003,macro,mMTC,30.65,32.289,0.7786,5,-111.7,-6.06,48.7,207,1
2024-01-01 16:36:00,CELL_020,micro,HC,1292.96,5.732,0.1155,5,-92.2,-16.15,57.2,5,1
2024-01-01 16:37:00,CELL_011,micro,mMTC,49.88,29.514,1.8512,1,-115.4,-11.51,36.8,190,1
2024-01-01 16:38:00,CELL_006,macro,URLLC,310.33,2.134,0.0031,5,-75.3,-17.41,52.8,10,1
2024-01-01 16:39:00,CELL_002,macro,eMBB,724.64,8.415,0.1853,7,-110.0,-8.29,71.6,51,1
2024-01-01 16:40:00,CELL_007,pico,HC,1143.01,5.6,0.7813,1,-89.9,-8.0,80.6,9,0
2024-01-01 16:41:00,CELL_018,micro,eMBB,807.35,7.53,1.1968,1,-103.0,-11.12,70.7,50,1
2024-01-01 16:42:00,CELL_002,micro,eMBB,644.47,8.681,0.7497,3,-118.6,-11.99,65.6,41,1
2024-01-01 16:43:00,CELL_017,macro,URLLC,152.42,1.935,0.0262,5,-104.3,-3.82,45.0,12,1
2024-01-01 16:44:00,CELL_011,macro,eMBB,651.94,11.646,0.7847,5,-100.7,-5.42,99.1,41,1
2024-01-01 16:45:00,CELL_012,macro,HC,1500.09,5.113,0.0665,4,-101.7,-8.62,74.4,6,1
2024-01-01 16:46:00,CELL_019,macro,URLLC,278.1,1.887,0.1067,3,-96.0,-4.62,57.4,10,0
2024-01-01 16:47:00,CELL_007,macro,URLLC,260.91,1.551,0.0196,5,-118.8,-7.89,60.9,12,1
2024-01-01 16:48:00,CELL_020,pico,URLLC,346.88,1.528,0.0562,3,-103.4,-9.75,47.7,8,1
2024-01-01 16:49:00,CELL_006,macro,URLLC,297.93,1.402,0.0065,1,-115.1,-11.14,64.5,12,1
2024-01-01 16:50:00,CELL_001,macro,eMBB,1008.24,9.775,0.1501,1,-70.6,-16.11,62.8,45,1
2024-01-01 16:51:00,CELL_017,micro,URLLC,252.66,1.244,0.053,4,-109.6,-5.39,62.0,9,1
2024-01-01 16:52:00,CELL_011,micro,mMTC,19.06,27.696,0.3014,2,-89.0,-12.58,36.1,203,1
2024-01-01 16:53:00,CELL_018,macro,URLLC,181.87,1.232,0.0015,4,-73.3,-8.4,51.0,16,1
2024-01-01 16:54:00,CELL_017,micro,mMTC,32.67,39.725,2.2376,0,-79.6,-17.91,21.3,209,1
2024-01-01 16:55:00,CELL_007,macro,eMBB,1053.67,4.075,0.2093,2,-117.5,-19.61,73.5,43,1
2024-01-01 16:56:00,CELL_017,macro,eMBB,598.46,4.858,0.1026,0,-71.9,-14.76,74.0,51,1
2024-01-01 16:57:00,CELL_020,macro,eMBB,915.05,4.808,0.6518,2,-113.1,-11.51,67.1,45,1
2024-01-01 16:58:00,CELL_009,pico,eMBB,744.05,10.319,0.1618,2,-112.9,-3.86,77.8,52,1
2024-01-01 16:59:00,CELL_017,macro,mMTC,46.86,32.454,0.3194,3,-109.8,-13.06,39.6,186,1
2024-01-01 17:00:00,CELL_020,macro,mMTC,52.88,35.55,0.8655,1,-105.2,-10.82,37.4,204,1
2024-01-01 17:01:00,CELL_008,macro,eMBB,818.67,12.275,0.956,0,-80.5,-15.59,92.6,43,1
2024-01-01 17:02:00,CELL_017,pico,URLLC,215.12,2.114,0.0005,0,-94.4,-16.37,52.1,10,1
2024-01-01 17:03:00,CELL_007,macro,mMTC,34.24,15.833,0.6742,2,-89.8,-9.99,35.6,204,1
2024-01-01 17:04:00,CELL_001,macro,eMBB,694.44,9.342,0.1682,3,-81.3,-13.74,48.0,39,1
2024-01-01 17:05:00,CELL_013,macro,eMBB,764.88,5.36,2.4923,1,-70.5,-12.3,58.3,48,0
2024-01-01 17:06:00,CELL_019,macro,HC,1140.2,4.108,0.0625,3,-85.2,-5.64,78.5,5,1
2024-01-01 17:07:00,CELL_019,micro,URLLC,261.62,1.41,0.0572,2,-114.3,-8.97,48.5,8,1
2024-01-01 17:08:00,CELL_017,micro,HC,907.97,4.224,0.0872,2,-100.9,-17.53,89.1,8,1
2024-01-01 17:09:00,CELL_013,macro,eMBB,934.78,11.157,0.8885,3,-85.3,-6.67,58.6,42,1
2024-01-01 17:10:00,CELL_016,macro,mMTC,45.77,22.915,1.0652,5,-116.8,-3.2,53.2,195,1
2024-01-01 17:11:00,CELL_008,macro,eMBB,731.33,9.617,0.0548,4,-90.6,-11.39,73.8,42,1
2024-01-01 17:12:00,CELL_019,macro,eMBB,688.97,10.793,0.2574,2,-103.7,-3.96,57.7,43,1
2024-01-01 17:13:00,CELL_018,macro,URLLC,350.24,1.979,0.0114,1,-112.1,-3.79,71.8,16,1
2024-01-01 17:14:00,CELL_001,micro,eMBB,1019.54,11.085,1.5431,1,-97.3,-15.11,74.4,39,1
2024-01-01 17:15:00,CELL_014,pico,eMBB,1124.28,6.613,0.2021,8,-109.4,-8.28,63.2,42,1
2024-01-01 17:16:00,CELL_019,pico,eMBB,747.29,6.169,0.1291,1,-92.2,-3.12,67.7,40,1
2024-01-01 17:17:00,CELL_015,pico,eMBB,900.93,12.46,0.1743,2,-108.3,-6.25,50.0,41,1
2024-01-01 17:18:00,CELL_018,micro,mMTC,40.0,11.22,0.4231,3,-82.4,-14.44,47.3,183,1
2024-01-01 17:19:00,CELL_002,micro,URLLC,268.07,1.089,0.063,4,-97.0,-12.88,66.1,8,1
2024-01-01 17:20:00,CELL_017,macro,eMBB,968.55,9.335,0.9208,5,-90.7,-16.66,70.4,48,1
2024-01-01 17:21:00,CELL_018,micro,eMBB,883.65,10.735,0.045,1,-119.8,-4.73,70.5,42,1
2024-01-01 17:22:00,CELL_006,macro,eMBB,775.36,5.518,1.7865,3,-96.8,-8.99,93.1,52,1
2024-01-01 17:23:00,CELL_019,macro,URLLC,253.91,1.53,0.0034,3,-96.6,-10.33,56.4,21,1
2024-01-01 17:24:00,CELL_004,micro,eMBB,918.49,8.306,0.1675,2,-114.9,-11.11,89.5,48,1
2024-01-01 17:25:00,CELL_001,macro,mMTC,35.22,19.098,2.998,1,-115.5,-6.44,38.3,188,1
2024-01-01 17:26:00,CELL_008,macro,eMBB,526.3,8.294,1.5042,4,-84.5,-16.5,61.0,42,1
2024-01-01 17:27:00,CELL_007,pico,eMBB,724.41,8.734,0.1109,5,-94.6,-10.44,59.9,34,1
2024-01-01 17:28:00,CELL_003,macro,mMTC,44.67,40.512,0.7927,1,-77.1,-10.03,33.6,194,1
2024-01-01 17:29:00,CELL_010,macro,mMTC,50.31,30.093,2.0795,2,-92.1,-11.53,40.7,202,1
2024-01-01 17:30:00,CELL_010,pico,eMBB,771.34,8.686,0.0167,4,-100.7,-7.52,79.5,50,1
2024-01-01 17:31:00,CELL_019,micro,mMTC,75.69,22.625,0.2331,3,-108.4,-4.89,58.5,214,1
2024-01-01 17:32:00,CELL_014,micro,URLLC,267.94,2.308,0.0314,5,-116.1,-8.11,44.1,14,1
2024-01-01 17:33:00,CELL_002,macro,mMTC,60.38,27.22,1.2793,5,-118.4,-10.77,38.3,182,1
2024-01-01 17:34:00,CELL_001,macro,URLLC,212.72,2.14,0.1138,5,-79.9,-18.29,57.3,9,0
2024-01-01 17:35:00,CELL_018,pico,URLLC,232.24,2.362,0.1147,2,-113.3,-5.77,62.6,9,0
2024-01-01 17:36:00,CELL_007,micro,HC,1068.63,5.894,0.3526,6,-88.9,-4.99,92.3,10,1
2024-01-01 17:37:00,CELL_008,micro,eMBB,1083.27,8.538,0.1847,2,-109.1,-7.02,89.2,43,1
2024-01-01 17:38:00,CELL_001,macro,URLLC,471.25,1.873,0.0018,3,-95.0,-6.56,36.6,20,1
2024-01-01 17:39:00,CELL_003,macro,URLLC,300.76,1.308,0.0188,2,-89.8,-3.12,53.3,9,1
2024-01-01 17:40:00,CELL_008,pico,eMBB,845.8,5.51,0.0982,3,-113.9,-8.01,80.5,52,1
2024-01-01 17:41:00,CELL_015,macro,eMBB,888.63,4.893,0.8223,5,-112.8,-16.38,65.2,44,1
2024-01-01 17:42:00,CELL_005,micro,eMBB,659.99,6.507,0.5521,4,-88.6,-13.3,48.0,52,1
2024-01-01 17:43:00,CELL_003,macro,URLLC,307.2,1.082,0.2981,3,-97.3,-6.47,59.2,11,0
2024-01-01 17:44:00,CELL_019,micro,URLLC,261.04,1.748,0.0784,1,-74.3,-18.32,47.6,10,1
2024-01-01 17:45:00,CELL_001,pico,URLLC,176.5,1.571,0.0148,6,-101.3,-16.2,52.4,16,1
2024-01-01 17:46:00,CELL_015,micro,eMBB,936.08,8.799,0.4507,3,-71.1,-19.23,84.3,56,1
2024-01-01 17:47:00,CELL_008,macro,URLLC,330.55,0.811,0.0223,7,-118.8,-5.97,46.5,15,1
2024-01-01 17:48:00,CELL_002,micro,HC,1297.4,5.174,0.0657,2,-87.4,-19.24,87.0,11,1
2024-01-01 17:49:00,CELL_003,micro,eMBB,731.63,10.385,0.3672,5,-86.9,-10.25,64.7,48,1
2024-01-01 17:50:00,CELL_014,macro,URLLC,176.62,1.284,0.0254,2,-115.7,-15.44,48.8,10,1
2024-01-01 17:51:00,CELL_014,pico,mMTC,74.62,29.111,1.7835,5,-83.9,-9.8,15.7,196,1
2024-01-01 17:52:00,CELL_011,micro,mMTC,74.22,25.559,0.7045,2,-74.4,-15.33,41.5,201,1
2024-01-01 17:53:00,CELL_016,pico,URLLC,272.42,1.739,0.029,3,-87.7,-16.53,56.6,15,1
2024-01-01 17:54:00,CELL_004,micro,mMTC,11.92,33.698,0.4333,1,-102.0,-5.58,33.2,201,1
2024-01-01 17:55:00,CELL_020,macro,eMBB,1037.55,6.932,0.1586,6,-95.0,-13.98,45.0,40,1
2024-01-01 17:56:00,CELL_005,macro,mMTC,41.07,15.936,1.1422,1,-105.5,-7.94,41.7,202,1
2024-01-01 17:57:00,CELL_014,macro,eMBB,504.02,7.294,0.4238,3,-96.8,-7.14,100.0,46,1
2024-01-01 17:58:00,CELL_016,pico,eMBB,746.85,8.742,1.1041,7,-72.2,-17.47,74.9,41,1
2024-01-01 17:59:00,CELL_018,micro,eMBB,764.91,9.869,0.8489,1,-89.9,-4.6,87.5,24,1
2024-01-01 18:00:00,CELL_007,micro,mMTC,33.67,24.547,0.2822,2,-84.9,-8.66,39.8,196,1
2024-01-01 18:01:00,CELL_010,macro,URLLC,163.09,2.095,0.0069,1,-110.6,-11.04,50.3,18,1
2024-01-01 18:02:00,CELL_007,macro,eMBB,808.45,12.66,0.5403,3,-109.6,-17.6,70.9,42,1
2024-01-01 18:03:00,CELL_001,micro,eMBB,727.16,6.88,0.1399,4,-83.7,-16.4,85.5,50,1
2024-01-01 18:04:00,CELL_019,macro,HC,1622.21,4.071,0.1551,2,-111.1,-15.01,73.9,9,1
2024-01-01 18:05:00,CELL_016,macro,mMTC,28.2,31.078,1.9223,0,-104.5,-6.3,38.7,185,1
2024-01-01 18:06:00,CELL_019,micro,URLLC,179.66,1.742,0.0289,6,-89.3,-13.95,37.5,8,1
2024-01-01 18:07:00,CELL_004,macro,URLLC,239.41,1.742,0.0665,3,-105.9,-4.71,47.0,21,1
2024-01-01 18:08:00,CELL_018,macro,URLLC,221.96,1.427,0.0312,3,-80.8,-5.94,52.8,11,1
2024-01-01 18:09:00,CELL_002,macro,eMBB,787.76,8.932,1.0085,2,-102.5,-9.39,84.9,45,1
2024-01-01 18:10:00,CELL_001,macro,HC,1121.61,4.157,0.0694,2,-115.7,-4.76,86.1,6,1
2024-01-01 18:11:00,CELL_015,pico,eMBB,800.99,8.818,0.541,6,-71.0,-17.39,73.8,52,1
2024-01-01 18:12:00,CELL_005,macro,URLLC,252.48,2.116,0.0515,0,-95.2,-15.05,61.7,17,1
2024-01-01 18:13:00,CELL_020,macro,eMBB,517.74,9.867,1.1565,2,-80.7,-14.49,71.3,49,1
2024-01-01 18:14:00,CELL_011,macro,URLLC,179.65,2.353,0.0312,1,-89.8,-16.79,51.3,13,1
2024-01-01 18:15:00,CELL_010,micro,URLLC,170.66,1.357,0.0027,3,-99.8,-12.1,55.8,7,1
2024-01-01 18:16:00,CELL_002,macro,URLLC,214.47,2.226,0.0079,3,-113.7,-10.8,63.3,17,1
2024-01-01 18:17:00,CELL_003,micro,eMBB,695.62,10.65,0.0002,4,-104.7,-8.51,58.5,31,1
2024-01-01 18:18:00,CELL_012,macro,URLLC,225.27,1.499,0.0029,3,-80.4,-19.55,53.6,12,1
2024-01-01 18:19:00,CELL_020,macro,eMBB,720.93,12.907,1.5733,3,-95.0,-17.45,55.6,46,1
2024-01-01 18:20:00,CELL_005,macro,eMBB,889.39,11.656,0.0409,3,-118.0,-3.86,68.9,55,1
2024-01-01 18:21:00,CELL_005,pico,eMBB,807.31,6.538,0.6043,1,-117.8,-19.5,80.7,54,1
2024-01-01 18:22:00,CELL_006,pico,mMTC,35.51,32.549,0.8156,3,-86.3,-9.01,32.7,213,1
2024-01-01 18:23:00,CELL_009,macro,URLLC,248.04,1.223,0.0155,3,-87.3,-10.53,60.8,16,1
2024-01-01 18:24:00,CELL_002,micro,URLLC,260.25,1.556,0.0841,2,-102.0,-10.6,52.6,14,1
2024-01-01 18:25:00,CELL_012,pico,mMTC,31.25,30.357,2.307,4,-101.5,-10.95,22.1,188,1
2024-01-01 18:26:00,CELL_003,macro,URLLC,250.39,1.636,0.0531,5,-105.7,-8.0,44.5,15,1
2024-01-01 18:27:00,CELL_020,pico,URLLC,207.04,1.348,0.0231,2,-117.5,-17.83,50.9,16,1
2024-01-01 18:28:00,CELL_012,macro,eMBB,945.03,12.001,0.5215,3,-87.3,-7.42,78.2,49,1
2024-01-01 18:29:00,CELL_017,pico,eMBB,670.68,9.656,0.0307,1,-98.6,-18.35,51.8,62,1
2024-01-01 18:30:00,CELL_010,micro,URLLC,276.34,1.908,0.0151,2,-77.0,-8.7,42.8,13,1
2024-01-01 18:31:00,CELL_014,pico,URLLC,200.06,1.931,0.1427,4,-104.5,-14.63,56.3,12,0
2024-01-01 18:32:00,CELL_017,micro,mMTC,10.94,13.874,0.0911,6,-97.4,-19.95,35.2,196,1
2024-01-01 18:33:00,CELL_018,macro,mMTC,33.81,20.328,1.6343,2,-103.3,-8.79,32.9,202,1
2024-01-01 18:34:00,CELL_019,pico,eMBB,798.47,9.079,0.3895,1,-112.6,-3.4,70.8,46,1
2024-01-01 18:35:00,CELL_017,macro,eMBB,747.98,6.833,0.436,4,-73.8,-4.05,75.8,41,1
2024-01-01 18:36:00,CELL_014,macro,URLLC,361.27,1.187,0.0163,4,-96.6,-17.13,45.8,9,1
2024-01-01 18:37:00,CELL_009,micro,eMBB,862.21,8.267,0.0817,1,-80.4,-19.97,68.2,48,1
2024-01-01 18:38:00,CELL_008,micro,eMBB,811.02,3.972,0.8536,2,-86.1,-19.1,82.0,53,1
2024-01-01 18:39:00,CELL_002,pico,mMTC,30.7,27.401,0.6721,2,-99.1,-15.12,45.3,216,1
2024-01-01 18:40:00,CELL_013,macro,eMBB,844.69,4.056,0.0926,5,-80.3,-19.75,92.1,52,1
2024-01-01 18:41:00,CELL_007,micro,HC,1174.1,6.029,0.1438,5,-84.9,-11.59,84.5,14,1
2024-01-01 18:42:00,CELL_009,micro,mMTC,32.21,11.147,2.7086,3,-90.1,-17.87,23.2,194,1
2024-01-01 18:43:00,CELL_011,macro,mMTC,35.81,24.699,2.0723,3,-80.7,-3.73,39.0,212,1
2024-01-01 18:44:00,CELL_014,macro,eMBB,648.99,5.623,0.0652,5,-95.4,-3.12,72.3,35,1
2024-01-01 18:45:00,CELL_004,macro,eMBB,838.81,11.479,0.0564,2,-71.7,-18.57,51.6,37,1
2024-01-01 18:46:00,CELL_013,macro,URLLC,218.87,2.218,0.0947,2,-116.3,-5.44,50.3,7,1
2024-01-01 18:47:00,CELL_002,pico,eMBB,870.83,7.96,0.4735,4,-103.5,-15.41,84.8,48,1
2024-01-01 18:48:00,CELL_005,micro,eMBB,570.1,10.028,0.3886,4,-76.4,-4.76,73.5,43,1
2024-01-01 18:49:00,CELL_011,micro,eMBB,730.2,11.028,0.4746,1,-105.6,-9.55,80.0,45,1
